title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 041GH 10S,LC 041GH 10S,LC041GH10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.434,0.434,11.02,1.102,0.041,0.041,1.04,0.104,Stainless Steel,SS,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,8.3611,8.3611,Reference,Reference,10.36,10.36,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0065282
LC 041GH 10S316,LC 041GH 10S316,LC041GH10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.434,0.434,11.02,1.102,0.041,0.041,1.04,0.104,Stainless Steel Type 316,SS316,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,8.3611,8.3611,Reference,Reference,10.36,10.36,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0065282
LC 041GH 11M,LC 041GH 11M,LC041GH11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.473,0.473,12.01,1.201,0.041,0.041,1.04,0.104,Music Wire,MW,7.3,7.3,32.47,3.311,3311.28,Squared and Ground,Factory Option,9.2198,9.2198,Reference,Reference,11.22,11.22,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0069371
LC 041GH 11S,LC 041GH 11S,LC041GH11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.473,0.473,12.01,1.201,0.041,0.041,1.04,0.104,Stainless Steel,SS,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,9.1702,9.1702,Reference,Reference,11.17,11.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.007038
LC 041GH 11S316,LC 041GH 11S316,LC041GH11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.473,0.473,12.01,1.201,0.041,0.041,1.04,0.104,Stainless Steel Type 316,SS316,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,9.1702,9.1702,Reference,Reference,11.17,11.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.007038
LC 041GH 12M,LC 041GH 12M,LC041GH12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,3.3,3.3,0.578,5.78,0.0589,0.589,58.93,589.3,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.893,58.93,0.513,0.513,13.03,1.303,0.041,0.041,1.04,0.104,Music Wire,MW,7.3,7.3,32.47,3.311,3311.28,Squared and Ground,Factory Option,10.3373,10.3373,Reference,Reference,12.34,12.34,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0076281
LC 041GH 12S,LC 041GH 12S,LC041GH12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.513,0.513,13.03,1.303,0.041,0.041,1.04,0.104,Stainless Steel,SS,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,10.1527,10.1527,Reference,Reference,12.15,12.15,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0076571
LC 041GH 12S316,LC 041GH 12S316,LC041GH12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.513,0.513,13.03,1.303,0.041,0.041,1.04,0.104,Stainless Steel Type 316,SS316,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,10.1527,10.1527,Reference,Reference,12.15,12.15,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0076571
LC 041GH 13M,LC 041GH 13M,LC041GH13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.552,0.552,14.02,1.402,0.041,0.041,1.04,0.104,Music Wire,MW,7.3,7.3,32.47,3.311,3311.28,Squared and Ground,Factory Option,11.3711,11.3711,Reference,Reference,13.37,13.37,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0082672
LC 041GH 13S,LC 041GH 13S,LC041GH13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.435,0.435,11.05,1.105,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.552,0.552,14.02,1.402,0.041,0.041,1.04,0.104,Stainless Steel,SS,6.0809,6.081,27.05,2.758,2758.3,Squared and Ground,Factory Option,11.3711,11.3711,Reference,Reference,13.37,13.37,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.458,0.458,11.63,1.163,Reference,Reference,Reference,Reference,,0.0084247
