title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LEM140ED 04 M,LEM140ED 04 M,LEM140ED04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.591,0.591,15.01,1.501,0.014,0.014,0.36,0.036,3.028,3.028,76.91,7.691,0.061,0.061,1.55,0.155,2.23,2.23,0.391,3.91,0.0398,0.398,39.8,398,0.223,0.223,0.0391,0.391,0.00398,0.0398,3.98,39.8,0.481,0.481,12.22,1.222,REF,Reference,Reference,Reference,40,40,0.055,0.055,1.4,0.14,Standard Loops,1.911,1.911,8.501,0.8668,866.8,0.382,0.382,1.6992,0.17328,173.28,12.84,12.84,57.115,5.8242,5824.2,7.949,7.949,201.9,20.19,2.255,2.255,57.28,5.728,Factory Option,Zinc Plate and Bake per ASTM B633,0.05087,0.481,0.481,12.22,1.222,Inline,0.055,0.055,1.4,0.14
LEM140ED 04 S,LEM140ED 04 S,LEM140ED04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.591,0.591,15.01,1.501,0.014,0.014,0.36,0.036,3.028,3.028,76.91,7.691,0.061,0.061,1.55,0.155,1.83,1.83,0.32,3.2,0.0327,0.327,32.7,327,0.183,0.183,0.032,0.32,0.00327,0.0327,3.27,32.7,0.481,0.481,12.22,1.222,REF,Reference,Reference,Reference,40,40,0.055,0.055,1.4,0.14,Standard Loops,1.592,1.592,7.082,0.7221,722.1,0.318,0.318,1.4145,0.14424,144.24,10.69,10.69,47.551,4.849,4849,7.949,7.949,201.9,20.19,2.255,2.255,57.28,5.728,Factory Option,Passivate per ASTM A967,0.05199,0.481,0.481,12.22,1.222,Inline,0.055,0.055,1.4,0.14
LEM140ED 05 M,LEM140ED 05 M,LEM140ED05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.591,0.591,15.01,1.501,0.014,0.014,0.36,0.036,4.134,4.134,105,10.5,0.083,0.083,2.11,0.211,1.48,1.48,0.259,2.59,0.0264,0.264,26.4,264,0.148,0.148,0.0259,0.259,0.00264,0.0264,2.64,26.4,0.481,0.481,12.22,1.222,REF,Reference,Reference,Reference,60,60,0.055,0.055,1.4,0.14,Standard Loops,1.911,1.911,8.501,0.8668,866.8,0.382,0.382,1.6992,0.17328,173.28,12.84,12.84,57.115,5.8242,5824.2,11.496,11.496,292,29.2,3.355,3.355,85.22,8.522,Factory Option,Zinc Plate and Bake per ASTM B633,0.0751,0.481,0.481,12.22,1.222,Inline,0.055,0.055,1.4,0.14
LEM140ED 05 S,LEM140ED 05 S,LEM140ED05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.591,0.591,15.01,1.501,0.014,0.014,0.36,0.036,4.134,4.134,105,10.5,0.083,0.083,2.11,0.211,1.26,1.26,0.221,2.21,0.0225,0.225,22.5,225,0.126,0.126,0.0221,0.221,0.00225,0.0225,2.25,22.5,0.481,0.481,12.22,1.222,REF,Reference,Reference,Reference,60,60,0.055,0.055,1.4,0.14,Standard Loops,1.592,1.592,7.082,0.7221,722.1,0.318,0.318,1.4145,0.14424,144.24,10.69,10.69,47.551,4.849,4849,11.496,11.496,292,29.2,3.355,3.355,85.22,8.522,Factory Option,Passivate per ASTM A967,0.07452,0.481,0.481,12.22,1.222,Inline,0.055,0.055,1.4,0.14
LEM150D 01 M,LEM150D 01 M,LEM150D01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,0.984,0.984,24.99,2.499,0.03,0.03,0.76,0.076,83.39,83.39,14.604,146.04,1.4892,14.892,1489.2,14892,8.339,8.339,1.4604,14.604,0.14892,1.4892,148.92,1489.2,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,6.9735,7,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,1.204,1.204,30.58,3.058,0.472,0.472,11.99,1.199,Factory Option,Zinc Plate and Bake per ASTM B633,0.00725,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 01 S,LEM150D 01 S,LEM150D01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,0.984,0.984,24.99,2.499,0.03,0.03,0.76,0.076,69.46,69.46,12.165,121.65,1.2404,12.404,1240.4,12404,6.946,6.946,1.2165,12.165,0.12404,1.2404,124.04,1240.4,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,6.9767,7,0.059,0.059,1.5,0.15,Standard Loops,2.7489,2.7489,12.228,1.2469,1246.9,0.54978,0.54978,2.4455,0.24938,249.38,18.3676,18.3676,81.703,8.3315,8331.5,1.204,1.204,30.58,3.058,0.472,0.472,11.99,1.199,Factory Option,Passivate per ASTM A967,0.00739,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 02 M,LEM150D 02 M,LEM150D02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.181,1.181,30,3,0.035,0.035,0.89,0.089,56.49,56.49,9.893,98.93,1.0088,10.088,1008.8,10088,5.649,5.649,0.9893,9.893,0.10088,1.0088,100.88,1008.8,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,10.2942,10.3,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,1.511,1.511,38.38,3.838,0.669,0.669,16.99,1.699,Factory Option,Zinc Plate and Bake per ASTM B633,0.00994,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 02 S,LEM150D 02 S,LEM150D02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.181,1.181,30,3,0.035,0.035,0.89,0.089,47.06,47.06,8.242,82.42,0.8404,8.404,840.4,8404,4.706,4.706,0.8242,8.242,0.08404,0.8404,84.04,840.4,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,10.2975,10.3,0.059,0.059,1.5,0.15,Standard Loops,2.7489,2.7489,12.228,1.2469,1246.9,0.54978,0.54978,2.4455,0.24938,249.38,18.3676,18.3676,81.703,8.3315,8331.5,1.511,1.511,38.38,3.838,0.669,0.669,16.99,1.699,Factory Option,Passivate per ASTM A967,0.01013,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 03 M,LEM150D 03 M,LEM150D03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.378,1.378,35,3.5,0.035,0.035,0.89,0.089,42.71,42.71,7.48,74.8,0.7627,7.627,762.7,7627,4.271,4.271,0.748,7.48,0.07627,0.7627,76.27,762.7,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,13.6156,13.6,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,1.818,1.818,46.18,4.618,0.866,0.866,22,2.2,Factory Option,Zinc Plate and Bake per ASTM B633,0.01262,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 03 S,LEM150D 03 S,LEM150D03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.378,1.378,35,3.5,0.035,0.035,0.89,0.089,35.58,35.58,6.231,62.31,0.6354,6.354,635.4,6354,3.558,3.558,0.6231,6.231,0.06354,0.6354,63.54,635.4,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,13.6201,13.6,0.059,0.059,1.5,0.15,Standard Loops,2.7489,2.7489,12.228,1.2469,1246.9,0.54978,0.54978,2.4455,0.24938,249.38,18.3676,18.3676,81.703,8.3315,8331.5,1.818,1.818,46.18,4.618,0.866,0.866,22,2.2,Factory Option,Passivate per ASTM A967,0.01287,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 04 M,LEM150D 04 M,LEM150D04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.575,1.575,40.01,4.001,0.04,0.04,1.02,0.102,34.34,34.34,6.014,60.14,0.6132,6.132,613.2,6132,3.434,3.434,0.6014,6.014,0.06132,0.6132,61.32,613.2,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,16.9343,16.9,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,2.125,2.125,53.98,5.398,1.063,1.063,27,2.7,Factory Option,Zinc Plate and Bake per ASTM B633,0.0153,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 04 S,LEM150D 04 S,LEM150D04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.575,1.575,40.01,4.001,0.04,0.04,1.02,0.102,28.61,28.61,5.011,50.11,0.5109,5.109,510.9,5109,2.861,2.861,0.5011,5.011,0.05109,0.5109,51.09,510.9,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,16.9382,16.9,0.059,0.059,1.5,0.15,Standard Loops,2.7489,2.7489,12.228,1.2469,1246.9,0.54978,0.54978,2.4455,0.24938,249.38,18.3676,18.3676,81.703,8.3315,8331.5,2.125,2.125,53.98,5.398,1.063,1.063,27,2.7,Factory Option,Passivate per ASTM A967,0.0156,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 05 M,LEM150D 05 M,LEM150D05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.772,1.772,45.01,4.501,0.04,0.04,1.02,0.102,28.71,28.71,5.028,50.28,0.5127,5.127,512.7,5127,2.871,2.871,0.5028,5.028,0.05127,0.5127,51.27,512.7,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,20.2551,20.3,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,2.422,2.422,61.52,6.152,1.26,1.26,32,3.2,Factory Option,Zinc Plate and Bake per ASTM B633,0.01799,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 05 S,LEM150D 05 S,LEM150D05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.772,1.772,45.01,4.501,0.04,0.04,1.02,0.102,23.92,23.92,4.189,41.89,0.4272,4.272,427.2,4272,2.392,2.392,0.4189,4.189,0.04272,0.4272,42.72,427.2,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,20.2593,20.3,0.059,0.059,1.5,0.15,Standard Loops,2.7489,2.7489,12.228,1.2469,1246.9,0.54978,0.54978,2.4455,0.24938,249.38,18.3676,18.3676,81.703,8.3315,8331.5,2.422,2.422,61.52,6.152,1.26,1.26,32,3.2,Factory Option,Passivate per ASTM A967,0.01833,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
LEM150D 06 M,LEM150D 06 M,LEM150D06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.374,0.374,9.5,0.95,0.01,0.01,0.25,0.025,1.969,1.969,50.01,5.001,0.04,0.04,1.02,0.102,24.67,24.67,4.321,43.21,0.4406,4.406,440.6,4406,2.467,2.467,0.4321,4.321,0.04406,0.4406,44.06,440.6,0.256,0.256,6.5,0.65,REF,Reference,Reference,Reference,23.5721,23.6,0.059,0.059,1.5,0.15,Standard Loops,3.3,3.3,14.679,1.4969,1496.9,0.66,0.66,2.9358,0.29938,299.38,22.05,22.05,98.083,10.0019,10001.9,2.729,2.729,69.32,6.932,1.457,1.457,37.01,3.701,Factory Option,Zinc Plate and Bake per ASTM B633,0.02067,0.256,0.256,6.5,0.65,Random,0.059,0.059,1.5,0.15
