title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 045DD 02S316,LE 045DD 02S316,LE045DD02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.125,1.125,28.58,2.858,0.04,0.04,1.02,0.102,10.417,10.417,1.824,18.24,0.186,1.86,186,1860,1.0417,1.0417,0.1824,1.824,0.0186,0.186,18.6,186,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,9.33,9.3,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,5.499,5.499,24.461,2.4943,2494.3,1.58,1.58,40.13,4.013,0.465,0.465,11.81,1.181,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00638,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 03M,LE 045DD 03M,LE045DD03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.04,0.04,1.02,0.102,9.63,9.63,1.687,16.87,0.172,1.72,172,1720,0.963,0.963,0.1687,1.687,0.0172,0.172,17.2,172,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,12.11,12.1,0.045,0.045,1.14,0.114,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,8.8,8.8,39.144,3.9917,3991.7,2.07,2.07,52.58,5.258,0.59,0.59,14.99,1.499,Factory Option,Zinc Plate and Bake per ASTM B633,0.00788,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 03S,LE 045DD 03S,LE045DD03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.04,0.04,1.02,0.102,8.025,8.025,1.405,14.05,0.1433,1.433,143.3,1433,0.8025,0.8025,0.1405,1.405,0.01433,0.1433,14.33,143.3,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,12.11,12.1,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,7.333,7.333,32.619,3.3262,3326.2,2.07,2.07,52.58,5.258,0.59,0.59,14.99,1.499,Factory Option,Passivate per ASTM A967,0.00794,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 03S316,LE 045DD 03S316,LE045DD03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.04,0.04,1.02,0.102,8.025,8.025,1.405,14.05,0.1433,1.433,143.3,1433,0.8025,0.8025,0.1405,1.405,0.01433,0.1433,14.33,143.3,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,12.11,12.1,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,5.499,5.499,24.461,2.4943,2494.3,1.841,1.841,46.76,4.676,0.59,0.59,14.99,1.499,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00794,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 04M,LE 045DD 04M,LE045DD04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.04,0.04,1.02,0.102,7.83,7.83,1.371,13.71,0.1398,1.398,139.8,1398,0.783,0.783,0.1371,1.371,0.01398,0.1398,13.98,139.8,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,14.89,14.9,0.045,0.045,1.14,0.114,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,8.8,8.8,39.144,3.9917,3991.7,2.384,2.384,60.55,6.055,0.715,0.715,18.16,1.816,Factory Option,Zinc Plate and Bake per ASTM B633,0.00944,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 04S,LE 045DD 04S,LE045DD04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.04,0.04,1.02,0.102,6.525,6.525,1.143,11.43,0.1165,1.165,116.5,1165,0.6525,0.6525,0.1143,1.143,0.01165,0.1165,11.65,116.5,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,14.89,14.9,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,7.333,7.333,32.619,3.3262,3326.2,2.384,2.384,60.55,6.055,0.715,0.715,18.16,1.816,Factory Option,Passivate per ASTM A967,0.0095,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 04S316,LE 045DD 04S316,LE045DD04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.375,1.375,34.93,3.493,0.04,0.04,1.02,0.102,6.525,6.525,1.143,11.43,0.1165,1.165,116.5,1165,0.6525,0.6525,0.1143,1.143,0.01165,0.1165,11.65,116.5,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,14.89,14.9,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,5.499,5.499,24.461,2.4943,2494.3,2.102,2.102,53.39,5.339,0.715,0.715,18.16,1.816,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0095,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 05M,LE 045DD 05M,LE045DD05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,6.6,6.6,1.156,11.56,0.1179,1.179,117.9,1179,0.66,0.66,0.1156,1.156,0.01179,0.1179,11.79,117.9,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,17.67,17.7,0.045,0.045,1.14,0.114,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,8.8,8.8,39.144,3.9917,3991.7,2.697,2.697,68.5,6.85,0.84,0.84,21.34,2.134,Factory Option,Zinc Plate and Bake per ASTM B633,0.01099,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 05S,LE 045DD 05S,LE045DD05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5.5,5.5,0.963,9.63,0.0982,0.982,98.2,982,0.55,0.55,0.0963,0.963,0.00982,0.0982,9.82,98.2,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,17.67,17.7,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,7.333,7.333,32.619,3.3262,3326.2,2.697,2.697,68.5,6.85,0.84,0.84,21.34,2.134,Factory Option,Passivate per ASTM A967,0.01107,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 05S316,LE 045DD 05S316,LE045DD05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,5.5,5.5,0.963,9.63,0.0982,0.982,98.2,982,0.55,0.55,0.0963,0.963,0.00982,0.0982,9.82,98.2,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,17.67,17.7,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,5.499,5.499,24.461,2.4943,2494.3,2.363,2.363,60.02,6.002,0.84,0.84,21.34,2.134,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01107,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 06M,LE 045DD 06M,LE045DD06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,5.02,5.02,0.879,8.79,0.0896,0.896,89.6,896,0.502,0.502,0.0879,0.879,0.00896,0.0896,8.96,89.6,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,23.22,23.2,0.045,0.045,1.14,0.114,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,8.8,8.8,39.144,3.9917,3991.7,3.324,3.324,84.43,8.443,1.09,1.09,27.69,2.769,Factory Option,Zinc Plate and Bake per ASTM B633,0.01409,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 06S,LE 045DD 06S,LE045DD06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.183,4.183,0.733,7.33,0.0747,0.747,74.7,747,0.4183,0.4183,0.0733,0.733,0.00747,0.0747,7.47,74.7,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,23.22,23.2,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,7.333,7.333,32.619,3.3262,3326.2,3.324,3.324,84.43,8.443,1.09,1.09,27.69,2.769,Factory Option,Passivate per ASTM A967,0.01419,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 06S316,LE 045DD 06S316,LE045DD06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.183,4.183,0.733,7.33,0.0747,0.747,74.7,747,0.4183,0.4183,0.0733,0.733,0.00747,0.0747,7.47,74.7,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,23.22,23.2,0.045,0.045,1.14,0.114,Standard Loops,0.75,0.75,3.336,0.3402,340.2,0.15,0.15,0.6672,0.06804,68.04,5.499,5.499,24.461,2.4943,2494.3,2.885,2.885,73.28,7.328,1.09,1.09,27.69,2.769,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01419,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
LE 045DD 07M,LE 045DD 07M,LE045DD07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.42,0.42,10.67,1.067,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,4.05,4.05,0.709,7.09,0.0723,0.723,72.3,723,0.405,0.405,0.0709,0.709,0.00723,0.0723,7.23,72.3,0.33,0.33,8.38,0.838,REF,Reference,Reference,Reference,28.78,28.8,0.045,0.045,1.14,0.114,Standard Loops,0.9,0.9,4.003,0.4082,408.2,0.18,0.18,0.8007,0.08165,81.65,8.8,8.8,39.144,3.9917,3991.7,3.951,3.951,100.36,10.036,1.34,1.34,34.04,3.404,Factory Option,Zinc Plate and Bake per ASTM B633,0.0172,0.33,0.33,8.38,0.838,Random,0.045,0.045,1.14,0.114
